smiles,electronic_energy,HOMO_LUMO_gap,dipole_moment,crystal_density,heat_of_formation
NC1CNC2=NOC(=C12)[N+]([O-])=O,-638.6402054,3.810168232,5.9226,1.605,23.804
CC(C#N)(N1N=NN=N1)C1(C)OC(=N)C(=O)O1,-879.7740386,5.965599068,2.3851,1.563,28.05
CC(OC=O)C(CC(=O)C1=NON=N1)C(O)=O,-925.7940222,4.93346308,3.667,1.548,-171.974
CC(C(N)C1=NC(=NN1)[N+]([O-])=O)C(=O)NC=O,-902.089224,5.144080864,5.7841,1.573,-67.057
CC1=NC(=COC2=C(N=NN2)C(=N)N1)[N+]([O-])=O,-879.696572,4.26269714,2.9714,1.629,80.675
CC1=C(O)N=C2ON=NN2C(=O)C(=N)OC=N1,-899.5874275,3.102666632,2.5655,1.628,22.61
NCC1=C(O)C(=C(O)N1)[N+]([O-])=O,-659.8040587,3.531793564,5.0666,1.615,-87.366
CC(=N)OC(=O)C1=C(C(=O)C(O)=O)C(N)=NN1,-904.7937381,4.070583244,4.4402,1.618,-161.236
CNC1=NNC(=C1O)[N+]([O-])=O,-600.5926527,3.129606116,3.0545,1.573,-16.686
CCN1N=C(OC(=O)NCCO)N=C1[N+]([O-])=O,-923.1516383,3.971805136,5.0354,1.539,-117.839
NN=CC1=NOC(=C1)[N+]([O-])=O,-599.3078834,3.839012528,6.5477,1.603,43.806
[O-][N+](=O)C1=CN(N=C)C(=O)N1,-599.3737494,3.909762688,3.0482,1.622,5.229
NC1=C2C(OC=C2[N+]([O-])=O)=NN1,-637.4643065,3.384578808,3.5083,1.712,19.108
OC1=C(C(=CO1)C#C)[N+]([O-])=O,-585.8828275,4.578895932,5.6755,1.698,-15.773
[O-][N+](=O)C1=C(C=O)N=CN1N=C,-637.4297081,4.349230028,7.3668,1.637,41.928
CC1(OC(=O)NC(=O)C(=O)C(=O)O1)C(=O)C#C,-927.1878344,4.785976208,2.2915,1.672,-198.842
CC1=C(OC2=C(NC1=N)C(=N)C(=O)O2)[N+]([O-])=O,-903.4132953,3.389749012,4.152,1.65,-37.414
NC(=N)OC1=C(NC=C1)[N+]([O-])=O,-638.7094301,4.43413022,3.5188,1.599,-17.867
CCN1C(=O)N=C(OC(N)=O)N=C1O,-753.4233392,6.008049164,4.7869,1.66,-180.27
ON1C=C(OC1=N)[N+]([O-])=O,-581.0737476,3.785949908,3.9794,1.76,-15.578
CC1=CC(=O)OC(O)=C(OC(=N)C(=O)O1)C=O,-928.4257313,4.014255232,6.358,1.659,-221.957
CN=CNC1=COC(=N1)[N+]([O-])=O,-638.6875046,3.656966924,6.2041,1.544,-2.597
CC1=C(NC(=O)C(N)C(O)=O)OC(=N)OC1=O,-925.9004675,5.011560372,7.9704,1.673,-243.88
CC1(OC(=O)C(=O)C(=O)C(O1)=NCC=O)C=O,-928.3934468,3.623768772,5.7694,1.642,-204.691
CC(NC1=NOC2=C(N)N=NN2C1=O)C(O)=O,-900.8822345,3.465669376,5.1592,1.636,-55.254
CCC(=O)C1=NC(=O)N=C(O)N=CNC(=O)O1,-904.7337021,4.13208146,2.5586,1.593,-117.063
NCC1=NC(=NO1)[N+]([O-])=O,-561.2429044,4.47222646,3.9139,1.613,10.059
COC1=NN(O)C(=C1)[N+]([O-])=O,-620.387564,3.407436552,2.4941,1.597,-13.039
[O-][N+](=O)C1=CN(OC1=N)C=C,-583.2690177,3.599550448,6.1577,1.555,33.725
CC1=C(N=C(C=O)N1O)[N+]([O-])=O,-658.5374643,4.66542882,3.7084,1.61,-34.288
CC1=NC(=O)N=C(O)OC=C(N)C(=O)C(=N)O1,-904.7371527,3.840373108,3.1395,1.635,-124.753
CC(=O)NC(=O)C1=NN2C=NC(=O)C2=C(O)O1,-903.5475292,3.60281584,7.4742,1.73,-128.738
NC1=NC(=NC(=N1)[N+]([O-])=O)C#C,-616.3797554,4.958769868,5.9652,1.64,76.171
[O-][N+](=O)C1=C(OC2CC2)N=NN1,-638.6317247,4.3878705,2.1188,1.557,29.769
[O-][N+](=O)C1=CC=NN=C1C#N,-561.0079494,3.875748188,5.4777,1.606,89.87
[O-][N+](=O)C1=CC=NC(O1)=NN=C,-637.4156247,2.979942316,2.6207,1.574,53.599
CC(=O)OC1=NC(=NN(CC=O)C1=N)C(O)=O,-904.765222,4.029221612,7.4337,1.583,-144.699
[O-][N+](=O)C1=CN=C2C=CN=NN12,-616.3628158,4.571820916,5.3279,1.646,98.915
CN1C=NC(C(N)=O)=C1[N+]([O-])=O,-638.7359649,4.321474196,6.6722,1.622,-35.348
CCN=C1NC(=O)OC(C=O)=C(O)OC(=O)O1,-945.7218733,5.005029588,3.5224,1.629,-251.276
CC(O)C1=C(OC2=NOC(=O)O2)OC(O)=C1O,-965.5042309,5.665727236,5.5462,1.727,-252.524
CC(=NO)C1C(COC1(OC=O)C(O)=O)=NO,-946.8354659,6.256763188,5.0964,1.639,-214.358
CC1=NC(C#N)=C(OC2=NNN=C2C(O)=O)O1,-882.4493042,4.994417064,4.4633,1.676,-55.168
CC1OC(=O)C(=O)CC2=C(OC(=O)N2)OC1=O,-928.4696373,4.025411988,3.7141,1.701,-254.781
CC1=NC(=C(NC2=NOC(N)=C2O)N1)[N+]([O-])=O,-900.8376848,4.148136304,8.7539,1.746,-30.117
[O-][N+](=O)C1=CC=NC2=C1C(=O)O2,-640.0797503,4.098339076,3.6819,1.682,-19.408
CC1=C(C=NC(O1)=NO)[N+]([O-])=O,-658.5086006,3.723635344,3.3237,1.62,-17.368
CC(O)C(=O)C1=NC(O)=C2N=NON=C12,-790.0882929,3.26267084,4.02,1.622,-9.667
CC(=O)NC(=N)C1=C(NC(=O)C(O)=O)N=CO1,-904.835861,4.499710176,8.0865,1.63,-189.306
CC1=NC(=O)OC2=C(OC1=O)N=CC(O)=NO2,-923.3266139,3.910034804,5.3442,1.718,-113.544
O=C1ON=C2C3=CON=C3N=C12,-618.9893795,3.687988148,3.9109,1.742,50.234
NC(=O)CC1=CON=C1[N+]([O-])=O,-658.5498944,3.790031648,1.4253,1.623,-46.361
OC1=COC2=NC=C(N12)[N+]([O-])=O,-657.3424479,3.86540778,2.2242,1.742,-29.336
CONC1=NOC(=C1)[N+]([O-])=O,-620.3524522,4.142421868,5.4701,1.575,5.053
CC(=O)C1=C2N=NOC2=COC(=O)C1=O,-792.7464727,3.149470584,2.8703,1.67,-73.866
NC1=CNC2=NOC(=C12)[N+]([O-])=O,-637.4319997,2.69803014,6.7681,1.7,39.682
O=C1OC=C2C3=NON=C3C2=N1,-618.9561106,4.209906636,3.3901,1.747,69.764
[O-][N+](=O)C1=NN=C2C(CN12)C=O,-637.4089073,4.910061104,4.8371,1.642,50.707
CC(=O)COC(C(O)=O)C1=NOC(=N1)[N+]([O-])=O,-961.6131964,4.102692932,8.9772,1.687,-158.13
CC1(COC(N)=O)N=C(OC(=O)C1=O)C(O)=O,-945.757355,4.3130386,5.3914,1.678,-283.571
[O-][N+](=O)C1=C(CC=C)N=NO1,-583.2639584,4.142149752,2.7926,1.467,40.972
NC(=O)C1=CNC(N)=C1[N+]([O-])=O,-638.7565557,3.945954116,6.0641,1.747,-52.261
CC1=C2N(C=O)C(=O)C(=O)N2C(O)=NC(=O)N1,-903.5925246,3.604448536,2.7407,1.716,-151.294
OC(=O)C1=CC=CN=C1[N+]([O-])=O,-641.3510402,5.302452376,4.289,1.629,-72.396
CC1OC1C1=NN=C(O1)[N+]([O-])=O,-658.4990139,4.848835004,5.1731,1.573,-16.282
[O-][N+](=O)C1=CN=NN1C1COC1,-638.6268976,4.135074736,0.9032,1.55,36.433
CC1=C(N(OC=N)N=C1)[N+]([O-])=O,-638.6224271,4.889108172,2.0864,1.53,42.24
CC1=NON=C2N=CC(=O)C(=N)C(=O)C(=O)N12,-882.3133781,3.106748372,2.2886,1.631,39.772
CC(COC=O)(N1N=NC(=N)C(O)=N1)C(N)=O,-902.1074359,4.54161604,2.215,1.569,-73.134
[O-][N+](=O)C1=NC(OCC=O)=CN1,-658.5590598,3.87221068,6.1071,1.639,-53.303
CC1=NON=C1CCOC(=O)N1N=NNC1=O,-900.8687824,6.087507036,4.744,1.591,-39.561
CC1=CC2=NON=C(NC(=O)C(=O)NC1=O)O2,-903.4576967,4.514132324,5.6311,1.679,-63.476
[O-][N+](=O)C1=CC(OC=O)=CN=N1,-657.3311616,4.341882896,5.7605,1.687,-23.775
CC1(OC(=O)OC(=N)C1O)C(=NO)C(=O)C#N,-924.5567564,5.020268084,1.1619,1.648,-145.07
CN1N=C(C=NC1=O)[N+]([O-])=O,-599.3770918,4.484199564,2.2796,1.61,2.597
CN1C(=O)N=C(C)N=C1[N+]([O-])=O,-638.7305696,4.61644794,0.8097,1.536,-28.485
OCC1=NC(=NC=C1O)[N+]([O-])=O,-658.5774374,4.86815524,7.9459,1.735,-67.178
CCOC1=C(OC(=O)NC(=N)NC=N)N=NO1,-902.1185733,5.623005024,5.0568,1.504,-82.556
CC(O)C(O)C1=NC(=N)C(=O)C(=N)OC(=O)O1,-925.8095851,4.638489336,2.4869,1.575,-180.705
[O-][N+](=O)C1=NOC(=N1)C(=O)C#C,-656.0206923,4.838494596,3.8595,1.682,47.827
CC1(O)C(=O)C(=N)OC1(OC(=N)C(N)=O)C#N,-904.7501466,4.799582008,2.1468,1.6,-139.288
CC(N1C(=O)NC(OC=N)=C1O)C(=O)C(O)=O,-925.8681298,2.65177042,7.1878,1.69,-220.32
CC(O)C(OC(=O)NC(=N)C#N)C1=NON=N1,-900.8558941,5.40966608,1.6924,1.546,-38.768
CC(C(=O)NC(=N)CN)C1=C(ON=N1)[N+]([O-])=O,-902.0080128,3.5102964,2.112,1.515,-13.694
COC1=C(C=NN1O)[N+]([O-])=O,-620.382766,5.114692336,3.8294,1.655,-14.432
[O-][N+](=O)C1=CC=NC(=N)OC1=N,-637.4416694,4.304603004,4.2348,1.611,35.165
CN1C(=N)C=NC(=C1O)[N+]([O-])=O,-638.7172527,4.019969668,5.6792,1.619,-18.389
CC1(OC2=C(NN=N2)OC1=O)C(O)(C#N)C#N,-882.3798356,5.074147052,6.9433,1.677,-13.841
CC1=NOC(NC=O)=C1[N+]([O-])=O,-658.5630589,4.737811676,2.3743,1.584,-51.621
CC1(O)C2OC(OC2=O)C1C(=NO)C(O)=O,-891.5322669,5.037411392,4.5596,1.708,-253.202
CN1C2=C(OC(=N)N=CN=C1N)C(=O)N=NO2,-879.8462109,4.771281944,5.7512,1.553,-24.849
CC1=CC(=NN(O)C1=N)[N+]([O-])=O,-638.630942,3.613156248,2.4456,1.57,34.4
NN=CC1=C(C=NN1)[N+]([O-])=O,-579.4926014,4.092080408,5.6973,1.617,56.428
[O-][N+](=O)C1=CC=CN1OC=N,-583.2748343,4.693456768,4.765,1.569,30.412
CN=C1N=CN(O)C=C1[N+]([O-])=O,-638.6259706,4.045548572,7.0195,1.681,32.781
CC1=NN(N=C)C(O)=C1[N+]([O-])=O,-638.6652676,5.052377772,6.1064,1.58,13.796
CC(O)(COC1=NN(C(N)=N)C(=O)O1)C(N)=O,-923.264968,6.281253628,4.2669,1.584,-192.57
CN=C1N(O)OC(C)=C1[N+]([O-])=O,-659.6666975,4.586787296,5.8068,1.609,-1.438
CCN=C1NC(=N)OC(=NC(=O)C1=O)[N+]([O-])=O,-920.6588074,3.380769184,2.0216,1.59,-38.464
CC(N)C(OC1=NON=N1)C1=NNN=N1,-783.6525016,4.806112792,4.0438,1.532,88.973
NNC1=NN=CC=C1[N+]([O-])=O,-579.4778495,3.693702584,1.3746,1.558,70.055
CNC1=C(O)N=NC=C1[N+]([O-])=O,-638.6966987,3.73343152,4.953,1.602,-6.014
CC(=O)N(C(=O)C1=CN=C(O)O1)C1=NON=C1,-903.5012341,4.890468752,4.3909,1.652,-91.962
OC1=C(NC(=N)N1)[N+]([O-])=O,-561.3011856,3.562542672,4.6801,1.763,-29.46
CC1OC(=O)NC(=N)C11OC(=O)N(C=N)C1=O,-904.8297236,6.123154232,2.2328,1.642,-188.065
CC1=CC(=O)N=NN1CC1=NC(=NN1)[N+]([O-])=O,-879.7150305,4.192491212,5.4204,1.625,64.611
CC(O)C1=C(N=CO1)[N+]([O-])=O,-604.4240759,4.928837108,4.2423,1.554,-74.947
NCC1=C(N=C(N)N1)[N+]([O-])=O,-580.7587687,4.318208804,7.6519,1.615,1.68
CN1N(C=C)C(=NC1=O)[N+]([O-])=O,-638.6605026,3.430566412,6.0537,1.535,17.695
[O-][N+](=O)C1=COC(=NC=N)N=C1,-637.4589064,3.905136716,2.1916,1.632,23.7
NC1=C(C(=CO1)C#N)[N+]([O-])=O,-582.1307718,4.365284872,7.746,1.672,-3.904
[O-][N+](=O)C1=CN=C(NC=O)N1,-599.4288203,4.431136944,5.9468,1.675,-34.066
CC1=NC(=N)N2N=NOC(O)=C2N=C(O)N=C1,-879.855503,4.108135252,5.5311,1.57,-29.31
CC(C1OCC(=N)O1)(C(N)=O)C1=NOC(=O)O1,-925.8331853,6.778681676,6.9593,1.628,-200.888
CC1=NC(=CC(=O)N=N1)[N+]([O-])=O,-637.4204542,3.576420588,2.7217,1.568,49.324
NN1N=C(C=CC1=O)[N+]([O-])=O,-599.3563293,4.020786016,2.7423,1.646,13.609
NN=CCC1=C(C=NO1)[N+]([O-])=O,-638.6277269,4.144054564,2.8798,1.514,36.291
CC1OC2=C(C(OCC(O)=O)=NO2)C1=NO,-870.3920916,5.503273984,1.7492,1.625,-149.755
CC=NN1C=C(OC1=N)[N+]([O-])=O,-638.6571209,3.82867212,5.1828,1.511,19.674
COC=CC1=C(N=NO1)[N+]([O-])=O,-658.4995941,4.410456128,6.1885,1.574,-10.182
C#CC1=NOC(N1)=NC1=NOC2=C1N=NO2,-821.9152666,3.969628208,4.707,1.689,97.424
OC1=C(C=CC(=O)N=C1)[N+]([O-])=O,-641.2829139,3.956294524,3.116,1.667,-33.498
CC(O)(C(=N)OC(=O)C#N)C1=NC(=O)N=CO1,-903.5291506,4.544065084,5.4539,1.631,-118.945
NC1=NC2=COC(=C2N1)[N+]([O-])=O,-637.4858204,4.078474608,6.4251,1.77,0.967
CC(O)C(O)C1=NOC(=O)C(=O)N1,-719.0353624,5.396876628,7.9159,1.616,-174.353
[O-][N+](=O)C1=CNC2=C1NC(=N)O2,-637.4753912,3.419681772,5.5122,1.747,10.521
CN=C1NC=C(O1)[N+]([O-])=O,-545.2283657,3.705403572,4.7812,1.606,-18.151
CC1=C(N)C(=O)OC2=C(C(=N)N=C2O1)[N+]([O-])=O,-903.4116074,3.186206244,7.7871,1.686,-40.773
NC(=N)OC1=CC=C(N1)[N+]([O-])=O,-638.7205688,4.344059824,8.6737,1.699,-28.612
NC1=CN=C(C=O)N=C1[N+]([O-])=O,-637.5046302,4.039017788,7.4333,1.706,-8.499
CC1COC(=O)C2(O1)OC(=N)NC1=NON=C21,-904.6965416,5.211293516,5.869,1.638,-101.506
CN=C1C=C(NN1O)[N+]([O-])=O,-600.4971493,2.942662424,2.288,1.53,46.582
[O-][N+](=O)C1=CC2=NNC=C2O1,-582.0942891,4.21371626,6.0041,1.717,24.647
[O-][N+](=O)C1=NC(=O)C(=CO1)C#C,-640.0216835,4.07085536,5.3925,1.674,7.984
CC(=O)C1=NC(=O)C(NC(=O)NC=O)=C(O)N1,-904.8638631,3.620775496,2.4303,1.644,-207.828
CC(O)COC12OC(=O)OC1OC1=C2ON=N1,-945.627609,5.145169328,6.9792,1.691,-200.777
CNC1=C(OC(=O)N1C)[N+]([O-])=O,-659.8035241,4.195212372,8.3792,1.59,-87.914
[O-][N+](=O)C1=NOC(=N)N1,-521.9218468,3.672749652,1.7682,1.73,21.415
CC1=NC(OC=O)=NC(=N)OC(=CN1)[N+]([O-])=O,-920.671893,4.786792556,5.9834,1.632,-45.146
CC(=O)C1=NNC(C(=O)C2=NON=N2)=C1O,-844.2929838,4.146231492,3.9401,1.627,-19.727
CC1=CC(=O)C(=O)N=C2N=C(OC=O)N=NN12,-882.4037689,3.100217588,6.1313,1.662,-23.291
CCOC1=CN(C(=O)O1)C1=C(O)C(=N)ON=N1,-904.6915768,3.812073044,7.6262,1.598,-92.601
NC1=C(OC=C)C(=NN1)[N+]([O-])=O,-638.6558983,4.1225574,6.7264,1.634,14.737
CCOC1=NC=C(O1)[N+]([O-])=O,-604.421769,4.62461142,5.8378,1.507,-73.155
CC1=NN2C(=O)C(O)(C(N)C2=N1)C1=NON=N1,-879.7749014,4.800942588,3.1451,1.616,26.043
[O-][N+](=O)C1=CN(NC1=O)C=C,-583.3124092,4.170721932,8.4288,1.615,3.752
CC1=NC(=N)N=C(O1)[N+]([O-])=O,-599.3751755,4.526105428,5.6223,1.618,0.467
COC1=NNC=C(C1=N)[N+]([O-])=O,-638.6684244,4.192219096,8.2169,1.686,7.127
[O-][N+](=O)C1=C(CC=N)C=NO1,-583.2849462,4.380795484,2.7392,1.501,25.964
CC1=C(OC(=N)C(OC(=N)CC=O)=N1)[N+]([O-])=O,-904.6325295,3.803365332,1.3401,1.55,-58.41
OC1=C(N(C=C1)N=C)[N+]([O-])=O,-583.3021643,4.15929306,5.7505,1.598,14.603
CC(C#N)C(O)C1=C(O)N=NN1C(=O)C(O)=O,-904.7384004,4.442565816,0.9034,1.606,-132.273
CC1=NC2=NOC(=C2O1)[N+]([O-])=O,-657.2877612,4.825705144,5.4127,1.683,3.092
CC(=O)OC1C(=O)NC(C(O)=O)C(=N)OC1=O,-945.7566678,5.97022504,1.3519,1.668,-282.805
CC1=C(C(N)=O)C(=NO1)[N+]([O-])=O,-658.5608331,4.236029772,2.1907,1.612,-50.463
OC1=C(N2C=CNC2=N1)[N+]([O-])=O,-637.5004101,4.68583752,7.8166,1.819,-7.109
CC1(CNC=O)N2N=CC(=C2OC1=O)[N+]([O-])=O,-904.679768,5.122039468,3.8174,1.6,-91.37
CC(OC(=N)C1=NC(=O)OC(O)=N1)C(O)C=O,-925.8564357,4.487464956,3.5609,1.604,-216.039
NC1C(=O)N2C=NC(=C12)[N+]([O-])=O,-637.4550243,4.966389116,4.1156,1.658,20.867
[O-][N+](=O)C1=NN2CCCN=C2O1,-638.6693092,3.541317624,6.2036,1.568,7.661
CC(=O)C(O)C(=N)OC1=NNC2=C1OC(=N)O2,-904.6931215,5.610215572,3.7628,1.663,-101.293
CC1NC2=NON=C2OC1(C)C1=NOC(=O)O1,-904.660581,5.4763345,5.6219,1.64,-75.947
[O-][N+](=O)C1=CN=CN=C1NC=O,-637.5303698,4.32392324,2.7872,1.61,-18.365
CC1(COCOC(=N)O1)C(=O)NC(=O)C(O)=O,-946.9490597,5.608582876,5.2758,1.619,-284.965
CN1NC(=C(C=O)C1=N)[N+]([O-])=O,-638.6610766,2.438431476,4.0406,1.579,15.86
[O-][N+](=O)C1=NC(=O)N=CN1C=C,-637.4654669,4.346780984,7.1059,1.631,18.365
NC1=NC(=C(N)N1)[N+]([O-])=O,-541.4490075,4.161742104,8.2353,1.767,0.881
CC1(COC(=N)C(O)=O)OC(=O)NC(=O)C1=O,-945.7546578,4.684204824,2.9754,1.674,-281.305
CC(O)C(=O)C1=C2N(C(=O)OC2=N)C(N)=NO1,-904.7315175,3.219404396,3.4465,1.649,-121.867
CCOC(=O)C1(OC(=N)NC1=O)C(=O)C(O)=O,-945.7564331,4.551956448,2.4449,1.636,-283.591
CC1(OC2OC1(C#N)C(OC=O)OC2=O)C=O,-928.4245188,5.803962164,2.9874,1.636,-230.691
CC1=C(C(=O)N(N1)C=O)[N+]([O-])=O,-658.5760396,4.824344564,6.0518,1.68,-63.599
O=C1OC2=NC3=C(N=NO3)C2=C1,-619.0884274,3.93343678,4.5038,1.705,-20.029
CNN1C(N)=NC=C1[N+]([O-])=O,-580.7229257,4.065140924,5.1365,1.537,30.327
ON=C1C=NNC=C1[N+]([O-])=O,-599.3093543,3.518187764,4.5883,1.739,41.508
OC1=CC(=NC(=O)C=N1)[N+]([O-])=O,-657.3366236,4.31712034,5.7088,1.712,-30.77
OC1=CN(N=C)C(=C1)[N+]([O-])=O,-583.2866117,4.004459056,5.0536,1.626,20.963
CN1C(OC=C1[N+]([O-])=O)=NN=C,-638.6397175,3.02320876,1.3011,1.506,32.415
CC(=NO)C(=N)OC(=O)CC1=NOC(C=O)=N1,-904.685453,4.311405904,4.1864,1.538,-91.723
CC1(N(CC(O)=O)C(=O)OC1=N)C(=O)OC=N,-925.8960793,6.254314144,4.3433,1.612,-240.586
NCC1OC2=NOC(=C12)[N+]([O-])=O,-658.432448,4.234941308,6.0892,1.632,24.863
CC(=O)OC1=NNC2=C(N)C(=O)C(=O)N2N=N1,-899.6429809,3.193825492,7.1954,1.716,-23.636
OCC1=CC(=NN1N=C)[N+]([O-])=O,-638.6436321,4.917680352,6.7223,1.582,23.023
CC1=NC(N)=C(N1N)[N+]([O-])=O,-580.7422475,4.123373748,3.2093,1.543,17.836
CC(N=C1OC(O)=NOC1=N)C1=NOC(O)=N1,-920.708929,5.12122312,3.2138,1.686,-73.999
CCNC1=C(C(=NO1)C(=O)C(=O)C=O)[N+]([O-])=O,-924.4728212,3.71846514,6.9153,1.59,-90.557
CC1=CC2=NOC(=C2O1)[N+]([O-])=O,-641.2447696,4.34841368,6.4804,1.61,-4.546
O=CC1=NC2=NC(=O)C(=O)C2=N1,-619.0470429,2.469724816,2.3296,1.674,10.113
[O-][N+](=O)C1=CC=NN2N=NC=C12,-616.3604572,3.557372468,3.9948,1.666,100.226
[O-][N+](=O)C1=NC(=NC(=N)O1)C#C,-636.1864711,4.017248508,4.6047,1.647,71.485
CC1NC(=O)OC1OC(=O)C1=NON=CC1=N,-904.6898422,4.920673628,3.6786,1.606,-99.78
CC(OC(=O)C(=O)C=O)C1COC(=O)O1,-836.2206479,4.003098476,4.0837,1.586,-283.687
NC1=NNC(=CC1=O)[N+]([O-])=O,-599.3924489,3.023480876,3.4008,1.689,-11.486
CC1CC(=O)N1C(=O)C1=NN=NC(=O)O1,-790.1655431,3.990036908,6.8242,1.565,-59.535
[O-][N+](=O)C1=NC(=N)N=C(N1)C#C,-616.3417661,3.719009372,6.598,1.662,100.758
CC(=O)C(=O)C(COC(C(N)=O)C(O)=O)=NO,-946.8927401,4.193579676,4.7572,1.602,-250.858
CC=CN1NC(=NC1=O)[N+]([O-])=O,-638.6756493,3.043345344,5.8997,1.562,4.449
OCCOC1=C(N=CN1)[N+]([O-])=O,-659.7733399,4.93754482,10.6656,1.679,-73.281
CC1=C(C(=NO1)C(N)=N)[N+]([O-])=O,-638.675588,3.70485934,3.4978,1.546,7.157
NC1=CC(=O)C(=C(N)N1)[N+]([O-])=O,-638.7320602,4.382972412,10.6228,1.829,-40.473
[O-][N+](=O)C1=CC=NC(OC=O)=C1,-641.3410116,4.739988604,3.1161,1.588,-62.892
CCOC1=C(C2=C(O1)OC(N)=NC2=N)[N+]([O-])=O,-904.6506868,4.386237804,9.7582,1.691,-76.504
CC(C=O)(C(=O)C(O)=O)C(O)(C=O)C(=O)C=O,-949.5059466,4.121741052,2.9078,1.632,-283.716
CN=C1OC=C(N)C(=N1)[N+]([O-])=O,-638.6718911,2.807965004,3.7697,1.584,6.407
[O-][N+](=O)C1=COC(NC=O)=C1,-603.2160366,4.070039012,1.4302,1.623,-64.464
CCNC1=NOC(=O)C2=C(OC=N)OC(=O)N12,-904.7294182,4.76611174,3.0031,1.609,-120.997
[O-][N+](=O)C1=CC(=N)N=NC=N1,-578.2172109,3.555739772,3.3332,1.597,114.853
CN1OC(=O)C(=C1C#C)[N+]([O-])=O,-641.2117172,4.25725482,8.8997,1.635,6.81
CC(OC1=NC=NO1)(C(=O)C=O)C1=NON=N1,-919.4423903,4.11031218,2.3131,1.647,-15.87
ON1C=C(N=C1C1CO1)[N+]([O-])=O,-658.48369,5.086936504,6.6618,1.679,-7.563
NC(CO)C1=C(ON=C1)[N+]([O-])=O,-659.7252459,4.278751984,3.5578,1.545,-36.216
CON1C=CN=C(C1=O)[N+]([O-])=O,-658.5069007,4.230859568,7.387,1.618,-17.673
OC(=O)N1C=CC=C1[N+]([O-])=O,-603.2353321,4.6735923,5.7329,1.697,-76.174
CN1C(=N)C(=O)NC=C1[N+]([O-])=O,-638.7166645,3.507303124,2.7359,1.601,-18.248
NC(=C)C1=C(NOC1=O)[N+]([O-])=O,-658.5131226,2.475711368,1.6129,1.643,-21.275
OC1=C(N=C(N1)C1CO1)[N+]([O-])=O,-658.556277,4.436035032,5.4887,1.697,-54.295
NC1=C(C(=CO)N=C1)[N+]([O-])=O,-583.3553787,3.412878872,4.8096,1.658,-23.613
CCN1N=C(OC2=C(O)N=NO2)C=C(O)C1=O,-904.7049114,4.20555278,5.0385,1.597,-99.187
CC(N)C1=C(NC=O)OC(=O)N2C(=O)ON=C12,-904.7847863,4.821623404,6.2259,1.637,-155.351
CC(=NO)C1OC1(COC(=O)C(N)=O)C(O)=O,-946.8900979,4.701348132,4.4566,1.614,-249.806
[O-][N+](=O)C1=C(NC(=O)N1)C#N,-598.1939253,3.60961874,2.4615,1.702,-5.632
[O-][N+](=O)C1=CNC2=NCC(=O)N12,-637.4928737,3.614516828,6.0661,1.738,-5.319
ON=CC1=CC(=NN1)[N+]([O-])=O,-599.3318654,4.7688329,6.5291,1.674,27.233
ON1C=NC(C2CN2)=C1[N+]([O-])=O,-638.6217387,3.669212144,2.8121,1.577,38.818
OC(=C)C1=C(NNC1=O)[N+]([O-])=O,-658.53369,3.306753632,1.004,1.676,-35.156
CN1N=C(N=C1C=O)[N+]([O-])=O,-599.3801732,5.235239724,4.6991,1.597,0.661
CC1(C)OC(=O)N2C1C(=O)OC1=C2OC(=O)O1,-928.47881,4.866250428,5.5606,1.709,-261.876
CC(=O)C(=O)C1=C(OC(N)=O)C(=NN1)C(O)=O,-924.6790359,4.097522728,4.4197,1.671,-220.652
CC1=NN(O)C=C(C1=O)[N+]([O-])=O,-658.5011497,4.170721932,7.0341,1.69,-16.313
CC(=O)C(O)(C(=NO)C#N)C1=C(N)NC(=O)O1,-904.7028053,3.297773804,5.803,1.69,-111.146
[O-][N+](=O)C1=C2NC(C#N)C2=NO1,-636.1273342,4.500526524,3.8802,1.675,107.789
CC1=NC(=O)C(NC(=O)CO)=C(O)C(=O)O1,-870.5096913,4.305147236,1.9592,1.641,-227.747
CC1(OC2=C(OC(=O)O1)C(C=NO2)=NO)C=O,-944.3634291,4.045820688,3.0162,1.726,-148.805
NN=CC1=CC=C(N1O)[N+]([O-])=O,-638.625172,3.467302072,5.5662,1.59,36.947
NC1=CC(=O)NN=C1[N+]([O-])=O,-599.3985812,3.68309006,2.6907,1.704,-15.152
CNC(=O)C1=NOC=C1[N+]([O-])=O,-658.5409838,4.745975156,4.4849,1.628,-41.325
NC1=C(O)NC(=C1C#N)[N+]([O-])=O,-637.4938311,3.955478176,6.9207,1.67,-4.308
CC(=C)N1N=NC(O)=C1[N+]([O-])=O,-638.6525661,4.592229616,2.3205,1.538,24.225
CC1=NC(OC(N)=O)=C(OC(=O)C#N)C(=O)O1,-923.4511802,5.02462194,7.5115,1.694,-200.014
CC1(OC2=C(O)C(=O)N=NN2C1C=O)C(O)=O,-924.5871695,4.345148288,6.3451,1.748,-166.49
ON1C(=NC(O)=C1[N+]([O-])=O)C#C,-657.2476718,3.873299144,3.613,1.702,21.915
CC1(OC=N)C(OC2=NON=N2)OC(=N)C1O,-921.902664,5.165850144,2.5491,1.582,-73.743
CC(=O)C1=NN2C(=N)NC(O)=C2OC(=O)C1=O,-903.4943931,3.039263604,5.7132,1.725,-92.768
C1OC2=C(NC3=C2N=NO3)NC2=C1ON=N2,-823.1875678,3.187022592,1.072,1.729,47.19
CC1=C(N=NO1)C1=C(OC(O)=NC1=O)C(O)=O,-923.4055515,4.448008136,4.242,1.745,-164.094
